codMunicipio;Município;Estado;MUNICIPIO_ESTADO;IDHM;IDHM_R;IDHM_L;IDHM_E
2708006;Santana do Ipanema;AL;SANTANA DO IPANEMA-AL;0,591;0,579;0,77;0,463
4124004;Santana do Itararé;PR;SANTANA DO ITARARÉ-PR;0,687;0,654;0,848;0,585
3158805;Santana do Jacaré;MG;SANTANA DO JACARÉ-MG;0,647;0,655;0,79;0,523
3158904;Santana do Manhuaçu;MG;SANTANA DO MANHUAÇU-MG;0,621;0,622;0,809;0,475
2110237;Santana do Maranhão;MA;SANTANA DO MARANHÃO-MA;0,51;0,445;0,758;0,394
2411403;Santana do Matos;RN;SANTANA DO MATOS-RN;0,591;0,559;0,767;0,482
2708105;Santana do Mundaú;AL;SANTANA DO MUNDAÚ-AL;0,519;0,513;0,752;0,362
3158953;Santana do Paraíso;MG;SANTANA DO PARAÍSO-MG;0,685;0,663;0,878;0,552
2209351;Santana do Piauí;PI;SANTANA DO PIAUÍ-PI;0,574;0,539;0,736;0,476
3159001;Santana do Riacho;MG;SANTANA DO RIACHO-MG;0,665;0,641;0,834;0,551
2806404;Santana do São Francisco;SE;SANTANA DO SÃO FRANCISCO-SE;0,59;0,544;0,716;0,526
2411429;Santana do Seridó;RN;SANTANA DO SERIDÓ-RN;0,642;0,595;0,767;0,58
2513604;Santana dos Garrotes;PB;SANTANA DOS GARROTES-PB;0,594;0,568;0,772;0,479
3159100;Santana dos Montes;MG;SANTANA DOS MONTES-MG;0,647;0,608;0,801;0,557
2928307;Santanópolis;BA;SANTANÓPOLIS-BA;0,592;0,561;0,746;0,496
1506807;Santarém;PA;SANTARÉM-PA;0,691;0,632;0,807;0,648
1506906;Santarém Novo;PA;SANTARÉM NOVO-PA;0,587;0,52;0,774;0,502
4317400;Santiago;RS;SANTIAGO-RS;0,766;0,746;0,882;0,682
4215695;Santiago do Sul;SC;SANTIAGO DO SUL-SC;0,728;0,731;0,811;0,652
5107263;Santo Afonso;MT;SANTO AFONSO-MT;0,689;0,655;0,834;0,599
2928604;Santo Amaro;BA;SANTO AMARO-BA;0,646;0,626;0,772;0,559
4215703;Santo Amaro da Imperatriz;SC;SANTO AMARO DA IMPERATRIZ-SC;0,781;0,753;0,89;0,71
2806602;Santo Amaro das Brotas;SE;SANTO AMARO DAS BROTAS-SE;0,637;0,613;0,778;0,543
2110278;Santo Amaro do Maranhão;MA;SANTO AMARO DO MARANHÃO-MA;0,518;0,454;0,738;0,416
3547700;Santo Anastácio;SP;SANTO ANASTÁCIO-SP;0,753;0,725;0,854;0,689
2513851;Santo André;SP;SANTO ANDRÉ-SP;0,815;0,819;0,861;0,769
3547809;Santo André;PB;SANTO ANDRÉ-PB;0,6;0,568;0,797;0,476
4317509;Santo Ângelo;RS;SANTO ÂNGELO-RS;0,772;0,765;0,863;0,696
2411502;Santo Antônio;RN;SANTO ANTÔNIO-RN;0,62;0,595;0,782;0,512
3547908;Santo Antônio da Alegria;SP;SANTO ANTÔNIO DA ALEGRIA-SP;0,702;0,69;0,83;0,604
5219712;Santo Antônio da Barra;GO;SANTO ANTÔNIO DA BARRA-GO;0,691;0,665;0,835;0,593
4317608;Santo Antônio da Patrulha;RS;SANTO ANTÔNIO DA PATRULHA-RS;0,717;0,718;0,866;0,594
4124103;Santo Antônio da Platina;PR;SANTO ANTÔNIO DA PLATINA-PR;0,718;0,733;0,817;0,617
4317707;Santo Antônio das Missões;RS;SANTO ANTÔNIO DAS MISSÕES-RS;0,686;0,672;0,835;0,576
5219738;Santo Antônio de Goiás;GO;SANTO ANTÔNIO DE GOIÁS-GO;0,723;0,687;0,832;0,662
2928703;Santo Antônio de Jesus;BA;SANTO ANTÔNIO DE JESUS-BA;0,7;0,677;0,815;0,622
2209401;Santo Antônio de Lisboa;PI;SANTO ANTÔNIO DE LISBOA-PI;0,584;0,597;0,704;0,473
3304706;Santo Antônio de Pádua;RJ;SANTO ANTÔNIO DE PÁDUA-RJ;0,718;0,709;0,806;0,648
3548005;Santo Antônio de Posse;SP;SANTO ANTÔNIO DE POSSE-SP;0,702;0,718;0,838;0,576
3159902;Santo Antônio do Amparo;MG;SANTO ANTÔNIO DO AMPARO-MG;0,672;0,641;0,823;0,576
3548054;Santo Antônio do Aracanguá;SP;SANTO ANTÔNIO DO ARACANGUÁ-SP;0,757;0,71;0,84;0,728
3160009;Santo Antônio do Aventureiro;MG;SANTO ANTÔNIO DO AVENTUREIRO-MG;0,671;0,66;0,841;0,545
4124202;Santo Antônio do Caiuá;PR;SANTO ANTÔNIO DO CAIUÁ-PR;0,696;0,65;0,82;0,632
5219753;Santo Antônio do Descoberto;GO;SANTO ANTÔNIO DO DESCOBERTO-GO;0,665;0,647;0,818;0,556
3160108;Santo Antônio do Grama;MG;SANTO ANTÔNIO DO GRAMA-MG;0,633;0,626;0,823;0,493
1303700;Santo Antônio do Içá;AM;SANTO ANTÔNIO DO IÇÁ-AM;0,49;0,438;0,759;0,353
3160207;Santo Antônio do Itambé;MG;SANTO ANTÔNIO DO ITAMBÉ-MG;0,558;0,537;0,794;0,408
3160306;Santo Antônio do Jacinto;MG;SANTO ANTÔNIO DO JACINTO-MG;0,574;0,575;0,772;0,427
3548104;Santo Antônio do Jardim;SP;SANTO ANTÔNIO DO JARDIM-SP;0,714;0,703;0,835;0,62
5107792;Santo Antônio do Leste;MT;SANTO ANTÔNIO DO LESTE-MT;0,655;0,658;0,853;0,501
5107800;Santo Antônio do Leverger;MT;SANTO ANTÔNIO DO LEVERGER-MT;0,656;0,651;0,806;0,539
3160405;Santo Antônio do Monte;MG;SANTO ANTÔNIO DO MONTE-MG;0,724;0,736;0,84;0,615
4317558;Santo Antônio do Palma;RS;SANTO ANTÔNIO DO PALMA-RS;0,764;0,787;0,853;0,665
4124301;Santo Antônio do Paraíso;PR;SANTO ANTÔNIO DO PARAÍSO-PR;0,716;0,683;0,813;0,662
3548203;Santo Antônio do Pinhal;SP;SANTO ANTÔNIO DO PINHAL-SP;0,706;0,685;0,812;0,632
4317756;Santo Antônio do Planalto;RS;SANTO ANTÔNIO DO PLANALTO-RS;0,759;0,701;0,885;0,705
3160454;Santo Antônio do Retiro;MG;SANTO ANTÔNIO DO RETIRO-MG;0,57;0,504;0,784;0,469
3160504;Santo Antônio do Rio Abaixo;MG;SANTO ANTÔNIO DO RIO ABAIXO-MG;0,669;0,616;0,823;0,591
4124400;Santo Antônio do Sudoeste;PR;SANTO ANTÔNIO DO SUDOESTE-PR;0,671;0,69;0,807;0,543
1507003;Santo Antônio do Tauá;PA;SANTO ANTÔNIO DO TAUÁ-PA;0,632;0,598;0,753;0,561
2110302;Santo Antônio dos Lopes;MA;SANTO ANTÔNIO DOS LOPES-MA;0,566;0,547;0,714;0,465
2209450;Santo Antônio dos Milagres;PI;SANTO ANTÔNIO DOS MILAGRES-PI;0,619;0,524;0,776;0,582
4317806;Santo Augusto;RS;SANTO AUGUSTO-RS;0,739;0,753;0,84;0,637
4317905;Santo Cristo;RS;SANTO CRISTO-RS;0,738;0,746;0,82;0,656
2928802;Santo Estêvão;BA;SANTO ESTÊVÃO-BA;0,626;0,611;0,808;0,498
3548302;Santo Expedito;SP;SANTO EXPEDITO-SP;0,732;0,664;0,828;0,714
4317954;Santo Expedito do Sul;RS;SANTO EXPEDITO DO SUL-RS;0,732;0,679;0,853;0,677
3160603;Santo Hipólito;MG;SANTO HIPÓLITO-MG;0,657;0,641;0,824;0,536
4124509;Santo Inácio;PR;SANTO INÁCIO-PR;0,739;0,746;0,843;0,641
2209500;Santo Inácio do Piauí;PI;SANTO INÁCIO DO PIAUÍ-PI;0,613;0,543;0,776;0,546
3548401;Santópolis do Aguapeí;SP;SANTÓPOLIS DO AGUAPEÍ-SP;0,74;0,68;0,83;0,719
3548500;Santos;SP;SANTOS-SP;0,84;0,861;0,852;0,807
3160702;Santos Dumont;MG;SANTOS DUMONT-MG;0,741;0,688;0,847;0,697
2312304;São Benedito;CE;SÃO BENEDITO-CE;0,611;0,562;0,764;0,531
2110401;São Benedito do Rio Preto;MA;SÃO BENEDITO DO RIO PRETO-MA;0,541;0,468;0,749;0,452
2612901;São Benedito do Sul;PE;SÃO BENEDITO DO SUL-PE;0,53;0,499;0,736;0,406
2513927;São Bentinho;PB;SÃO BENTINHO-PB;0,606;0,575;0,787;0,491
2110500;São Bento;MA;SÃO BENTO-MA;0,602;0,525;0,762;0,545
2513901;São Bento;PB;SÃO BENTO-PB;0,58;0,597;0,769;0,424
3160801;São Bento Abade;MG;SÃO BENTO ABADE-MG;0,672;0,651;0,801;0,581
2411601;São Bento do Norte;RN;SÃO BENTO DO NORTE-RN;0,555;0,541;0,76;0,415
3548609;São Bento do Sapucaí;SP;SÃO BENTO DO SAPUCAÍ-SP;0,72;0,719;0,812;0,638
4215802;São Bento do Sul;SC;SÃO BENTO DO SUL-SC;0,782;0,763;0,871;0,719
1720101;São Bento do Tocantins;TO;SÃO BENTO DO TOCANTINS-TO;0,605;0,595;0,736;0,506
2411700;São Bento do Trairí;RN;SÃO BENTO DO TRAIRÍ-RN;0,595;0,526;0,763;0,525
2613008;São Bento do Una;PE;SÃO BENTO DO UNA-PE;0,593;0,593;0,789;0,446
4215752;São Bernardino;SC;SÃO BERNARDINO-SC;0,677;0,653;0,822;0,577
2110609;São Bernardo;MA;SÃO BERNARDO-MA;0,572;0,514;0,762;0,479
3548708;São Bernardo do Campo;SP;SÃO BERNARDO DO CAMPO-SP;0,805;0,807;0,861;0,752
4215901;São Bonifácio;SC;SÃO BONIFÁCIO-SC;0,731;0,729;0,86;0,622
4318002;São Borja;RS;SÃO BORJA-RS;0,736;0,72;0,86;0,643
2708204;São Brás;AL;SÃO BRÁS-AL;0,572;0,533;0,732;0,48
3160900;São Brás do Suaçuí;MG;SÃO BRÁS DO SUAÇUÍ-MG;0,664;0,675;0,801;0,541
2209559;São Braz do Piauí;PI;SÃO BRAZ DO PIAUÍ-PI;0,596;0,533;0,771;0,514
1507102;São Caetano de Odivelas;PA;SÃO CAETANO DE ODIVELAS-PA;0,585;0,552;0,767;0,473
3548807;São Caetano do Sul;SP;SÃO CAETANO DO SUL-SP;0,862;0,891;0,887;0,811
2613107;São Caitano;PE;SÃO CAITANO-PE;0,591;0,583;0,756;0,469
3548906;São Carlos;SP;SÃO CARLOS-SP;0,805;0,788;0,863;0,766
4216008;São Carlos;SC;SÃO CARLOS-SC;0,769;0,763;0,867;0,688
4124608;São Carlos do Ivaí;PR;SÃO CARLOS DO IVAÍ-PR;0,682;0,703;0,825;0,547
2806701;São Cristóvão;SE;SÃO CRISTÓVÃO-SE;0,662;0,624;0,8;0,581
4216057;São Cristóvão do Sul;SC;SÃO CRISTÓVÃO DO SUL-SC;0,665;0,667;0,812;0,543
2928901;São Desidério;BA;SÃO DESIDÉRIO-BA;0,579;0,584;0,742;0,449
2513968;São Domingos;SC;SÃO DOMINGOS-SC;0,765;0,769;0,861;0,675
2806800;São Domingos;BA;SÃO DOMINGOS-BA;0,64;0,601;0,757;0,575
2928950;São Domingos;GO;SÃO DOMINGOS-GO;0,597;0,576;0,83;0,445
4216107;São Domingos;SE;SÃO DOMINGOS-SE;0,588;0,572;0,756;0,471
5219803;São Domingos;PB;SÃO DOMINGOS-PB;0,548;0,555;0,754;0,394
3160959;São Domingos das Dores;MG;SÃO DOMINGOS DAS DORES-MG;0,638;0,602;0,8;0,539
1507151;São Domingos do Araguaia;PA;SÃO DOMINGOS DO ARAGUAIA-PA;0,594;0,629;0,738;0,451
2110658;São Domingos do Azeitão;MA;SÃO DOMINGOS DO AZEITÃO-MA;0,59;0,576;0,732;0,486
1507201;São Domingos do Capim;PA;SÃO DOMINGOS DO CAPIM-PA;0,532;0,509;0,773;0,382
2513943;São Domingos do Cariri;PB;SÃO DOMINGOS DO CARIRI-PB;0,589;0,603;0,773;0,438
2110708;São Domingos do Maranhão;MA;SÃO DOMINGOS DO MARANHÃO-MA;0,582;0,549;0,713;0,504
3204658;São Domingos do Norte;ES;SÃO DOMINGOS DO NORTE-ES;0,682;0,679;0,811;0,575
3161007;São Domingos do Prata;MG;SÃO DOMINGOS DO PRATA-MG;0,69;0,674;0,823;0,593
4318051;São Domingos do Sul;RS;SÃO DOMINGOS DO SUL-RS;0,763;0,78;0,839;0,68
2929107;São Felipe;BA;SÃO FELIPE-BA;0,616;0,565;0,787;0,525
1101484;São Felipe D'Oeste;RO;SÃO FELIPE D'OESTE-RO;0,649;0,615;0,78;0,571
2929008;São Félix;BA;SÃO FÉLIX-BA;0,639;0,582;0,769;0,583
2110807;São Félix de Balsas;MA;SÃO FÉLIX DE BALSAS-MA;0,557;0,517;0,778;0,43
3161056;São Félix de Minas;MG;SÃO FÉLIX DE MINAS-MG;0,62;0,589;0,795;0,51
5107859;São Félix do Araguaia;MT;SÃO FÉLIX DO ARAGUAIA-MT;0,668;0,652;0,848;0,538
2929057;São Félix do Coribe;BA;SÃO FÉLIX DO CORIBE-BA;0,639;0,601;0,784;0,555
2209609;São Félix do Piauí;PI;SÃO FÉLIX DO PIAUÍ-PI;0,61;0,587;0,742;0,52
1720150;São Félix do Tocantins;TO;SÃO FÉLIX DO TOCANTINS-TO;0,574;0,55;0,771;0,446
1507300;São Félix do Xingu;PA;SÃO FÉLIX DO XINGU-PA;0,594;0,638;0,798;0,411
2411809;São Fernando;RN;SÃO FERNANDO-RN;0,608;0,591;0,75;0,508
3304805;São Fidélis;RJ;SÃO FIDÉLIS-RJ;0,691;0,685;0,787;0,611
2513984;São Francisco;SP;SÃO FRANCISCO-SP;0,723;0,705;0,814;0,658
2806909;São Francisco;MG;SÃO FRANCISCO-MG;0,638;0,595;0,804;0,542
3161106;São Francisco;SE;SÃO FRANCISCO-SE;0,587;0,564;0,732;0,49
3549003;São Francisco;PB;SÃO FRANCISCO-PB;0,58;0,56;0,726;0,481
4318101;São Francisco de Assis;RS;SÃO FRANCISCO DE ASSIS-RS;0,675;0,681;0,818;0,552
2209658;São Francisco de Assis do Piauí;PI;SÃO FRANCISCO DE ASSIS DO PIAUÍ-PI;0,485;0,462;0,734;0,336
5219902;São Francisco de Goiás;GO;SÃO FRANCISCO DE GOIÁS-GO;0,651;0,658;0,825;0,509
3304755;São Francisco de Itabapoana;RJ;SÃO FRANCISCO DE ITABAPOANA-RJ;0,639;0,618;0,791;0,533
3161205;São Francisco de Paula;RS;SÃO FRANCISCO DE PAULA-RS;0,685;0,701;0,86;0,534
4318200;São Francisco de Paula;MG;SÃO FRANCISCO DE PAULA-MG;0,66;0,66;0,812;0,537
3161304;São Francisco de Sales;MG;SÃO FRANCISCO DE SALES-MG;0,688;0,711;0,867;0,528
2110856;São Francisco do Brejão;MA;SÃO FRANCISCO DO BREJÃO-MA;0,584;0,556;0,748;0,479
2929206;São Francisco do Conde;BA;SÃO FRANCISCO DO CONDE-BA;0,674;0,641;0,812;0,587
3161403;São Francisco do Glória;MG;SÃO FRANCISCO DO GLÓRIA-MG;0,663;0,647;0,833;0,541
1101492;São Francisco do Guaporé;RO;SÃO FRANCISCO DO GUAPORÉ-RO;0,611;0,657;0,751;0,462
2110906;São Francisco do Maranhão;MA;SÃO FRANCISCO DO MARANHÃO-MA;0,528;0,503;0,733;0,4
2411908;São Francisco do Oeste;RN;SÃO FRANCISCO DO OESTE-RN;0,628;0,581;0,779;0,547
1507409;São Francisco do Pará;PA;SÃO FRANCISCO DO PARÁ-PA;0,608;0,571;0,785;0,502
2209708;São Francisco do Piauí;PI;SÃO FRANCISCO DO PIAUÍ-PI;0,57;0,557;0,744;0,448
4216206;São Francisco do Sul;SC;SÃO FRANCISCO DO SUL-SC;0,762;0,74;0,856;0,699
2929255;São Gabriel;RS;SÃO GABRIEL-RS;0,699;0,711;0,822;0,585
4318309;São Gabriel;BA;SÃO GABRIEL-BA;0,592;0,55;0,704;0,537
1303809;São Gabriel da Cachoeira;AM;SÃO GABRIEL DA CACHOEIRA-AM;0,609;0,61;0,777;0,476
3204708;São Gabriel da Palha;ES;SÃO GABRIEL DA PALHA-ES;0,709;0,739;0,835;0,578
5007695;São Gabriel do Oeste;MS;SÃO GABRIEL DO OESTE-MS;0,729;0,751;0,85;0,608
3161502;São Geraldo;MG;SÃO GERALDO-MG;0,651;0,656;0,831;0,507
3161601;São Geraldo da Piedade;MG;SÃO GERALDO DA PIEDADE-MG;0,6;0,625;0,774;0,447
1507458;São Geraldo do Araguaia;PA;SÃO GERALDO DO ARAGUAIA-PA;0,595;0,594;0,793;0,447
3161650;São Geraldo do Baixio;MG;SÃO GERALDO DO BAIXIO-MG;0,63;0,631;0,824;0,482
3304904;São Gonçalo;RJ;SÃO GONÇALO-RJ;0,739;0,711;0,833;0,681
3161700;São Gonçalo do Abaeté;MG;SÃO GONÇALO DO ABAETÉ-MG;0,67;0,665;0,796;0,568
2312403;São Gonçalo do Amarante;CE;SÃO GONÇALO DO AMARANTE-CE;0,665;0,587;0,775;0,646
2412005;São Gonçalo do Amarante;RN;SÃO GONÇALO DO AMARANTE-RN;0,661;0,619;0,829;0,564
2209757;São Gonçalo do Gurguéia;PI;SÃO GONÇALO DO GURGUÉIA-PI;0,56;0,572;0,701;0,438
3161809;São Gonçalo do Pará;MG;SÃO GONÇALO DO PARÁ-MG;0,689;0,682;0,842;0,57
2209807;São Gonçalo do Piauí;PI;SÃO GONÇALO DO PIAUÍ-PI;0,616;0,538;0,739;0,588
3161908;São Gonçalo do Rio Abaixo;MG;SÃO GONÇALO DO RIO ABAIXO-MG;0,667;0,658;0,792;0,569
3125507;São Gonçalo do Rio Preto;MG;SÃO GONÇALO DO RIO PRETO-MG;0,64;0,593;0,815;0,542
3162005;São Gonçalo do Sapucaí;MG;SÃO GONÇALO DO SAPUCAÍ-MG;0,715;0,706;0,85;0,609
2929305;São Gonçalo dos Campos;BA;SÃO GONÇALO DOS CAMPOS-BA;0,627;0,636;0,752;0,516
3162104;São Gotardo;MG;SÃO GOTARDO-MG;0,736;0,739;0,855;0,632
4318408;São Jerônimo;RS;SÃO JERÔNIMO-RS;0,696;0,734;0,822;0,56
4124707;São Jerônimo da Serra;PR;SÃO JERÔNIMO DA SERRA-PR;0,637;0,626;0,822;0,503
2613206;São João;PR;SÃO JOÃO-PR;0,727;0,695;0,838;0,66
4124806;São João;PE;SÃO JOÃO-PE;0,57;0,565;0,768;0,426
2111003;São João Batista;SC;SÃO JOÃO BATISTA-SC;0,74;0,739;0,865;0,634
4216305;São João Batista;MA;SÃO JOÃO BATISTA-MA;0,598;0,493;0,752;0,577
3162203;São João Batista do Glória;MG;SÃO JOÃO BATISTA DO GLÓRIA-MG;0,724;0,713;0,845;0,631
5220009;São João D'Aliança;GO;SÃO JOÃO D'ALIANÇA-GO;0,685;0,65;0,812;0,609
1400506;São João da Baliza;RR;SÃO JOÃO DA BALIZA-RR;0,655;0,614;0,78;0,587
3305000;São João da Barra;RJ;SÃO JOÃO DA BARRA-RJ;0,671;0,686;0,8;0,551
3549102;São João da Boa Vista;SP;SÃO JOÃO DA BOA VISTA-SP;0,797;0,776;0,871;0,749
2209856;São João da Canabrava;PI;SÃO JOÃO DA CANABRAVA-PI;0,559;0,539;0,726;0,446
2209872;São João da Fronteira;PI;SÃO JOÃO DA FRONTEIRA-PI;0,515;0,516;0,753;0,351
3162252;São João da Lagoa;MG;SÃO JOÃO DA LAGOA-MG;0,634;0,575;0,813;0,546
3162302;São João da Mata;MG;SÃO JOÃO DA MATA-MG;0,653;0,676;0,822;0,501
5220058;São João da Paraúna;GO;SÃO JOÃO DA PARAÚNA-GO;0,724;0,699;0,818;0,664
1507466;São João da Ponta;PA;SÃO JOÃO DA PONTA-PA;0,583;0,522;0,767;0,495
3162401;São João da Ponte;MG;SÃO JOÃO DA PONTE-MG;0,569;0,559;0,786;0,419
2209906;São João da Serra;PI;SÃO JOÃO DA SERRA-PI;0,582;0,545;0,757;0,478
4318424;São João da Urtiga;RS;SÃO JOÃO DA URTIGA-RS;0,694;0,702;0,828;0,575
2209955;São João da Varjota;PI;SÃO JOÃO DA VARJOTA-PI;0,559;0,536;0,708;0,46
3549201;São João das Duas Pontes;SP;SÃO JOÃO DAS DUAS PONTES-SP;0,72;0,675;0,806;0,686
3162450;São João das Missões;MG;SÃO JOÃO DAS MISSÕES-MG;0,529;0,502;0,776;0,381
3549250;São João de Iracema;SP;SÃO JOÃO DE IRACEMA-SP;0,748;0,682;0,833;0,738
3305109;São João de Meriti;RJ;SÃO JOÃO DE MERITI-RJ;0,719;0,693;0,831;0,646
1507474;São João de Pirabas;PA;SÃO JOÃO DE PIRABAS-PA;0,539;0,529;0,753;0,393
3162500;São João Del Rei;MG;SÃO JOÃO DEL REI-MG;0,758;0,733;0,86;0,69
1507508;São João do Araguaia;PA;SÃO JOÃO DO ARAGUAIA-PA;0,55;0,53;0,741;0,424
2209971;São João do Arraial;PI;SÃO JOÃO DO ARRAIAL-PI;0,523;0,496;0,72;0,401
4124905;São João do Caiuá;PR;SÃO JOÃO DO CAIUÁ-PR;0,664;0,678;0,785;0,551
2514008;São João do Cariri;PB;SÃO JOÃO DO CARIRI-PB;0,622;0,618;0,797;0,488
2111029;São João do Carú;MA;SÃO JOÃO DO CARÚ-MA;0,509;0,487;0,684;0,397
4216354;São João do Itaperiú;SC;SÃO JOÃO DO ITAPERIÚ-SC;0,738;0,714;0,873;0,645
4125001;São João do Ivaí;PR;SÃO JOÃO DO IVAÍ-PR;0,693;0,677;0,803;0,611
2312502;São João do Jaguaribe;CE;SÃO JOÃO DO JAGUARIBE-CE;0,654;0,62;0,784;0,576
3162559;São João do Manhuaçu;MG;SÃO JOÃO DO MANHUAÇU-MG;0,65;0,659;0,836;0,498
3162575;São João do Manteninha;MG;SÃO JOÃO DO MANTENINHA-MG;0,64;0,623;0,805;0,522
4216255;São João do Oeste;SC;SÃO JOÃO DO OESTE-SC;0,761;0,756;0,873;0,668
3162609;São João do Oriente;MG;SÃO JOÃO DO ORIENTE-MG;0,648;0,631;0,805;0,536
3162658;São João do Pacuí;MG;SÃO JOÃO DO PACUÍ-MG;0,625;0,606;0,798;0,504
2111052;São João do Paraíso;MG;SÃO JOÃO DO PARAÍSO-MG;0,615;0,583;0,808;0,493
3162708;São João do Paraíso;MA;SÃO JOÃO DO PARAÍSO-MA;0,609;0,554;0,753;0,542
3549300;São João do Pau D'Alho;SP;SÃO JOÃO DO PAU D'ALHO-SP;0,75;0,714;0,854;0,692
2210003;São João do Piauí;PI;SÃO JOÃO DO PIAUÍ-PI;0,645;0,615;0,769;0,567
4318432;São João do Polêsine;RS;SÃO JOÃO DO POLÊSINE-RS;0,748;0,748;0,847;0,661
2500700;São João do Rio do Peixe;PB;SÃO JOÃO DO RIO DO PEIXE-PB;0,608;0,586;0,782;0,49
2412104;São João do Sabugi;RN;SÃO JOÃO DO SABUGI-RN;0,655;0,62;0,779;0,581
2111078;São João do Soter;MA;SÃO JOÃO DO SOTER-MA;0,517;0,486;0,711;0,401
4216404;São João do Sul;SC;SÃO JOÃO DO SUL-SC;0,695;0,682;0,84;0,587
2514107;São João do Tigre;PB;SÃO JOÃO DO TIGRE-PB;0,552;0,523;0,758;0,424
4125100;São João do Triunfo;PR;SÃO JOÃO DO TRIUNFO-PR;0,629;0,655;0,801;0,475
2111102;São João dos Patos;MA;SÃO JOÃO DOS PATOS-MA;0,615;0,613;0,726;0,522
3162807;São João Evangelista;MG;SÃO JOÃO EVANGELISTA-MG;0,638;0,62;0,806;0,52
3162906;São João Nepomuceno;MG;SÃO JOÃO NEPOMUCENO-MG;0,708;0,696;0,85;0,6
4216503;São Joaquim;SC;SÃO JOAQUIM-SC;0,687;0,705;0,817;0,562
3549409;São Joaquim da Barra;SP;SÃO JOAQUIM DA BARRA-SP;0,762;0,74;0,847;0,706
3162922;São Joaquim de Bicas;MG;SÃO JOAQUIM DE BICAS-MG;0,662;0,664;0,844;0,518
2613305;São Joaquim do Monte;PE;SÃO JOAQUIM DO MONTE-PE;0,537;0,549;0,741;0,381
4318440;São Jorge;RS;SÃO JORGE-RS;0,732;0,75;0,846;0,617
4125209;São Jorge D'Oeste;PR;SÃO JORGE D'OESTE-PR;0,722;0,705;0,813;0,656
4125308;São Jorge do Ivaí;PR;SÃO JORGE DO IVAÍ-PR;0,743;0,727;0,81;0,696
4125357;São Jorge do Patrocínio;PR;SÃO JORGE DO PATROCÍNIO-PR;0,676;0,702;0,81;0,543
4216602;São José;SC;SÃO JOSÉ-SC;0,809;0,799;0,88;0,752
3162948;São José da Barra;MG;SÃO JOSÉ DA BARRA-MG;0,739;0,722;0,876;0,637
3549508;São José da Bela Vista;SP;SÃO JOSÉ DA BELA VISTA-SP;0,693;0,679;0,844;0,58
4125407;São José da Boa Vista;PR;SÃO JOSÉ DA BOA VISTA-PR;0,671;0,651;0,781;0,594
2613404;São José da Coroa Grande;PE;SÃO JOSÉ DA COROA GRANDE-PE;0,608;0,585;0,736;0,522
2514206;São José da Lagoa Tapada;PB;SÃO JOSÉ DA LAGOA TAPADA-PB;0,53;0,53;0,722;0,389
2708303;São José da Laje;AL;SÃO JOSÉ DA LAJE-AL;0,573;0,574;0,755;0,434
3162955;São José da Lapa;MG;SÃO JOSÉ DA LAPA-MG;0,729;0,677;0,844;0,679
3163003;São José da Safira;MG;SÃO JOSÉ DA SAFIRA-MG;0,583;0,6;0,765;0,432
2708402;São José da Tapera;AL;SÃO JOSÉ DA TAPERA-AL;0,527;0,508;0,703;0,409
3163102;São José da Varginha;MG;SÃO JOSÉ DA VARGINHA-MG;0,704;0,682;0,857;0,597
2929354;São José da Vitória;BA;SÃO JOSÉ DA VITÓRIA-BA;0,546;0,553;0,686;0,429
4318457;São José das Missões;RS;SÃO JOSÉ DAS MISSÕES-RS;0,651;0,652;0,782;0,542
4125456;São José das Palmeiras;PR;SÃO JOSÉ DAS PALMEIRAS-PR;0,713;0,686;0,844;0,627
2514305;São José de Caiana;PB;SÃO JOSÉ DE CAIANA-PB;0,565;0,545;0,762;0,434
2514404;São José de Espinharas;PB;SÃO JOSÉ DE ESPINHARAS-PB;0,577;0,543;0,79;0,448
2412203;São José de Mipibu;RN;SÃO JOSÉ DE MIPIBU-RN;0,611;0,599;0,748;0,508
2514503;São José de Piranhas;PB;SÃO JOSÉ DE PIRANHAS-PB;0,591;0,594;0,755;0,461
2514552;São José de Princesa;PB;SÃO JOSÉ DE PRINCESA-PB;0,565;0,533;0,765;0,443
2111201;São José de Ribamar;MA;SÃO JOSÉ DE RIBAMAR-MA;0,708;0,642;0,79;0,7
3305133;São José de Ubá;RJ;SÃO JOSÉ DE UBÁ-RJ;0,652;0,633;0,798;0,548
3163201;São José do Alegre;MG;SÃO JOSÉ DO ALEGRE-MG;0,717;0,676;0,837;0,652
3549607;São José do Barreiro;SP;SÃO JOSÉ DO BARREIRO-SP;0,684;0,666;0,813;0,591
2613503;São José do Belmonte;PE;SÃO JOSÉ DO BELMONTE-PE;0,61;0,569;0,769;0,52
2514602;São José do Bonfim;PB;SÃO JOSÉ DO BONFIM-PB;0,578;0,549;0,713;0,493
2514651;São José do Brejo do Cruz;PB;SÃO JOSÉ DO BREJO DO CRUZ-PB;0,581;0,535;0,776;0,473
3204807;São José do Calçado;ES;SÃO JOSÉ DO CALÇADO-ES;0,688;0,669;0,814;0,599
2412302;São José do Campestre;RN;SÃO JOSÉ DO CAMPESTRE-RN;0,615;0,564;0,789;0,522
4216701;São José do Cedro;SC;SÃO JOSÉ DO CEDRO-SC;0,731;0,753;0,83;0,625
4216800;São José do Cerrito;SC;SÃO JOSÉ DO CERRITO-SC;0,636;0,618;0,827;0,503
2210052;São José do Divino;MG;SÃO JOSÉ DO DIVINO-MG;0,658;0,627;0,778;0,583
